radius	n_rotors	spacing	profile	elevation	mean_anchor_tension	tension_per_kg	tension_cv	max_tension	min_tension
1.5	4	25.0	top_draggy	65.0	1174.4777896120672	58.72388948060336	0.7605249466013022	2431.8732821776593	196.50351761660647
1.5	4	25.0	bottom_lifty	45.0	1314.0779803833352	65.70389901916676	0.785370804461975	2766.890311235471	184.11283416500726
1.5	4	25.0	bottom_lifty	55.0	1300.1006237114966	65.00503118557484	0.771862203652093	2712.7369442350678	201.38348552649623
1.5	4	25.0	bottom_lifty	65.0	1174.4777896120672	58.72388948060336	0.7605249466013023	2431.87328217766	196.50351761660644
1.5	4	25.0	graded	45.0	1312.9758677344882	65.6487933867244	0.7854337577594803	2764.6860859377766	183.86792024304128
1.5	4	25.0	graded	55.0	1339.5235627918198	66.97617813959098	0.7700525379617784	2791.5828223957146	210.14413865545706
1.5	4	25.0	graded	65.0	1250.7958508976935	62.539792544884676	0.7574648881300936	2584.509404748912	213.46308679119005
1.5	4	30.0	uniform	45.0	1337.0474954137328	66.85237477068664	0.7840823940329669	2812.8293412962657	189.21717083842896
1.5	4	30.0	uniform	55.0	1368.5186728406181	68.42593364203091	0.7687880917657484	2849.5730424933113	216.58749644407882
1.5	4	30.0	uniform	65.0	1235.0932188443949	61.75466094221974	0.7580636028295933	2553.1041406423146	209.97361300156808
1.5	4	30.0	top_draggy	45.0	1318.3115803833352	65.91557901916676	0.7851299575978677	2775.357511235471	185.05363416500728
1.5	4	30.0	top_draggy	55.0	1304.3342237114964	65.21671118557482	0.7716626219858832	2721.204144235068	202.32428552649623
1.5	4	30.0	top_draggy	65.0	1178.7113896120675	58.93556948060338	0.760344814477286	2440.34048217766	197.44431761660644
1.5	4	30.0	bottom_lifty	45.0	1318.3115803833352	65.91557901916676	0.7851299575978677	2775.357511235471	185.05363416500728
1.5	4	30.0	bottom_lifty	55.0	1304.3342237114964	65.21671118557482	0.7716626219858832	2721.204144235068	202.32428552649625
1.5	4	30.0	bottom_lifty	65.0	1178.7113896120675	58.93556948060338	0.7603448144772861	2440.3404821776603	197.44431761660644
1.5	4	30.0	graded	45.0	1317.209467734488	65.86047338672441	0.7851925070420235	2773.1532859377767	184.8087202430413
1.5	4	30.0	graded	55.0	1343.75716279182	67.187858139591	0.7698645130685963	2800.050022395715	211.08493865545705
1.5	4	30.0	graded	65.0	1255.0294508976936	62.75147254488468	0.7573060323179639	2592.976604748912	214.40388679119005
2.0	1	5.0	uniform	45.0	610.9882549972591	122.19765099945182	0.7506981731178685	1256.6600976117184	108.7990440749019
2.0	1	5.0	uniform	55.0	619.8812623092892	123.97625246185785	0.7426138565040425	1267.8964488215975	115.8694505774941
2.0	1	5.0	uniform	65.0	554.8220061718055	110.96440123436109	0.7369140447335939	1130.3734380819922	107.17089246388241
2.0	1	5.0	top_draggy	45.0	610.9882549972591	122.19765099945182	0.7506981731178685	1256.6600976117184	108.7990440749019
2.0	1	5.0	top_draggy	55.0	619.8812623092892	123.97625246185785	0.7426138565040425	1267.8964488215975	115.8694505774941
2.0	1	5.0	top_draggy	65.0	554.8220061718055	110.96440123436109	0.7369140447335939	1130.3734380819922	107.17089246388241
2.0	1	5.0	bottom_lifty	45.0	610.9882549972591	122.19765099945182	0.7506981731178685	1256.6600976117184	108.7990440749019
2.0	1	5.0	bottom_lifty	55.0	619.8812623092892	123.97625246185785	0.7426138565040425	1267.8964488215975	115.8694505774941
2.0	1	5.0	bottom_lifty	65.0	554.8220061718055	110.96440123436109	0.7369140447335939	1130.3734380819922	107.17089246388241
2.0	1	5.0	graded	45.0	610.9882549972591	122.19765099945182	0.7506981731178685	1256.6600976117184	108.7990440749019
2.0	1	5.0	graded	55.0	619.8812623092892	123.97625246185785	0.7426138565040425	1267.8964488215975	115.8694505774941
2.0	1	5.0	graded	65.0	554.8220061718055	110.96440123436109	0.7369140447335939	1130.3734380819922	107.17089246388241
2.0	1	10.0	uniform	45.0	612.0466549972591	122.40933099945183	0.7506284393987969	1258.7768976117184	109.03424407490189
2.0	1	10.0	uniform	55.0	620.9396623092892	124.18793246185786	0.7425589013274521	1270.0132488215975	116.1046505774941
2.0	1	10.0	uniform	65.0	555.8804061718054	111.17608123436108	0.73686351018029	1132.4902380819922	107.4060924638824
2.0	1	10.0	top_draggy	45.0	612.0466549972591	122.40933099945183	0.7506284393987969	1258.7768976117184	109.03424407490189
2.0	1	10.0	top_draggy	55.0	620.9396623092892	124.18793246185786	0.7425589013274521	1270.0132488215975	116.1046505774941
2.0	1	10.0	top_draggy	65.0	555.8804061718054	111.17608123436108	0.73686351018029	1132.4902380819922	107.4060924638824
2.0	1	10.0	bottom_lifty	45.0	612.0466549972591	122.40933099945183	0.7506284393987969	1258.7768976117184	109.03424407490189
2.0	1	10.0	bottom_lifty	55.0	620.9396623092892	124.18793246185786	0.7425589013274521	1270.0132488215975	116.1046505774941
2.0	1	10.0	bottom_lifty	65.0	555.8804061718054	111.17608123436108	0.73686351018029	1132.4902380819922	107.4060924638824
2.0	1	10.0	graded	45.0	612.0466549972591	122.40933099945183	0.7506284393987969	1258.7768976117184	109.03424407490189
2.0	1	10.0	graded	55.0	620.9396623092892	124.18793246185786	0.7425589013274521	1270.0132488215975	116.1046505774941
2.0	1	10.0	graded	65.0	555.8804061718054	111.17608123436108	0.73686351018029	1132.4902380819922	107.4060924638824
2.0	1	15.0	uniform	45.0	613.1050549972591	122.62101099945183	0.7505589464416228	1260.8936976117184	109.2694440749019
2.0	1	15.0	uniform	55.0	621.9980623092893	124.39961246185786	0.7425041331757493	1272.1300488215975	116.3398505774941
2.0	1	15.0	uniform	65.0	556.9388061718055	111.3877612343611	0.7368131676975349	1134.6070380819922	107.64129246388241
2.0	1	15.0	top_draggy	45.0	613.1050549972591	122.62101099945183	0.7505589464416228	1260.8936976117184	109.2694440749019
2.0	1	15.0	top_draggy	55.0	621.9980623092893	124.39961246185786	0.7425041331757493	1272.1300488215975	116.3398505774941
2.0	1	15.0	top_draggy	65.0	556.9388061718055	111.3877612343611	0.7368131676975349	1134.6070380819922	107.64129246388241
2.0	1	15.0	bottom_lifty	45.0	613.1050549972591	122.62101099945183	0.7505589464416228	1260.8936976117184	109.2694440749019
2.0	1	15.0	bottom_lifty	55.0	621.9980623092893	124.39961246185786	0.7425041331757493	1272.1300488215975	116.3398505774941
2.0	1	15.0	bottom_lifty	65.0	556.9388061718055	111.3877612343611	0.7368131676975349	1134.6070380819922	107.64129246388241
2.0	1	15.0	graded	45.0	613.1050549972591	122.62101099945183	0.7505589464416228	1260.8936976117184	109.2694440749019
2.0	1	15.0	graded	55.0	621.9980623092893	124.39961246185786	0.7425041331757493	1272.1300488215975	116.3398505774941
2.0	1	15.0	graded	65.0	556.9388061718055	111.3877612343611	0.7368131676975349	1134.6070380819922	107.64129246388241
2.0	1	20.0	uniform	45.0	614.163454997259	122.8326909994518	0.7504896930016176	1263.0104976117184	109.50464407490189
2.0	1	20.0	uniform	55.0	623.0564623092893	124.61129246185786	0.7424495510958241	1274.2468488215975	116.5750505774941
2.0	1	20.0	uniform	65.0	557.9972061718055	111.5994412343611	0.7367630161923805	1136.7238380819922	107.8764924638824
2.0	1	20.0	top_draggy	45.0	614.163454997259	122.8326909994518	0.7504896930016176	1263.0104976117184	109.50464407490189
2.0	1	20.0	top_draggy	55.0	623.0564623092893	124.61129246185786	0.7424495510958241	1274.2468488215975	116.5750505774941
2.0	1	20.0	top_draggy	65.0	557.9972061718055	111.5994412343611	0.7367630161923805	1136.7238380819922	107.8764924638824
2.0	1	20.0	bottom_lifty	45.0	614.163454997259	122.8326909994518	0.7504896930016176	1263.0104976117184	109.50464407490189
2.0	1	20.0	bottom_lifty	55.0	623.0564623092893	124.61129246185786	0.7424495510958241	1274.2468488215975	116.5750505774941
2.0	1	20.0	bottom_lifty	65.0	557.9972061718055	111.5994412343611	0.7367630161923805	1136.7238380819922	107.8764924638824
2.0	1	20.0	graded	45.0	614.163454997259	122.8326909994518	0.7504896930016176	1263.0104976117184	109.50464407490189
2.0	1	20.0	graded	55.0	623.0564623092893	124.61129246185786	0.7424495510958241	1274.2468488215975	116.5750505774941
2.0	1	20.0	graded	65.0	557.9972061718055	111.5994412343611	0.7367630161923805	1136.7238380819922	107.8764924638824
2.0	1	25.0	uniform	45.0	615.2218549972591	123.04437099945183	0.7504206778426167	1265.1272976117184	109.7398440749019
2.0	1	25.0	uniform	55.0	624.1148623092893	124.82297246185786	0.7423951541410319	1276.3636488215975	116.8102505774941
2.0	1	25.0	uniform	65.0	559.0556061718055	111.8111212343611	0.7367130545801543	1138.8406380819922	108.1116924638824
2.0	1	25.0	top_draggy	45.0	615.2218549972591	123.04437099945183	0.7504206778426167	1265.1272976117184	109.7398440749019
2.0	1	25.0	top_draggy	55.0	624.1148623092893	124.82297246185786	0.7423951541410319	1276.3636488215975	116.8102505774941
2.0	1	25.0	top_draggy	65.0	559.0556061718055	111.8111212343611	0.7367130545801543	1138.8406380819922	108.1116924638824
2.0	1	25.0	bottom_lifty	45.0	615.2218549972591	123.04437099945183	0.7504206778426167	1265.1272976117184	109.7398440749019
2.0	1	25.0	bottom_lifty	55.0	624.1148623092893	124.82297246185786	0.7423951541410319	1276.3636488215975	116.8102505774941
2.0	1	25.0	bottom_lifty	65.0	559.0556061718055	111.8111212343611	0.7367130545801543	1138.8406380819922	108.1116924638824
2.0	1	25.0	graded	45.0	615.2218549972591	123.04437099945183	0.7504206778426167	1265.1272976117184	109.7398440749019
2.0	1	25.0	graded	55.0	624.1148623092893	124.82297246185786	0.7423951541410319	1276.3636488215975	116.8102505774941
2.0	1	25.0	graded	65.0	559.0556061718055	111.8111212343611	0.7367130545801543	1138.8406380819922	108.1116924638824
2.0	1	30.0	uniform	45.0	616.2802549972591	123.25605099945183	0.7503518997369493	1267.2440976117184	109.97504407490189
2.0	1	30.0	uniform	55.0	625.1732623092894	125.03465246185787	0.742340941371138	1278.4804488215975	117.0454505774941
2.0	1	30.0	uniform	65.0	560.1140061718054	112.02280123436108	0.7366632817843829	1140.9574380819922	108.3468924638824
2.0	1	30.0	top_draggy	45.0	616.2802549972591	123.25605099945183	0.7503518997369493	1267.2440976117184	109.97504407490189
2.0	1	30.0	top_draggy	55.0	625.1732623092894	125.03465246185787	0.742340941371138	1278.4804488215975	117.0454505774941
2.0	1	30.0	top_draggy	65.0	560.1140061718054	112.02280123436108	0.7366632817843829	1140.9574380819922	108.3468924638824
2.0	1	30.0	bottom_lifty	45.0	616.2802549972591	123.25605099945183	0.7503518997369493	1267.2440976117184	109.97504407490189
2.0	1	30.0	bottom_lifty	55.0	625.1732623092894	125.03465246185787	0.742340941371138	1278.4804488215975	117.0454505774941
2.0	1	30.0	bottom_lifty	65.0	560.1140061718054	112.02280123436108	0.7366632817843829	1140.9574380819922	108.3468924638824
2.0	1	30.0	graded	45.0	616.2802549972591	123.25605099945183	0.7503518997369493	1267.2440976117184	109.97504407490189
2.0	1	30.0	graded	55.0	625.1732623092894	125.03465246185787	0.742340941371138	1278.4804488215975	117.0454505774941
2.0	1	30.0	graded	65.0	560.1140061718054	112.02280123436108	0.7366632817843829	1140.9574380819922	108.3468924638824
2.0	2	5.0	uniform	45.0	1221.9765099945182	122.19765099945182	0.7506981731178685	2513.3201952234367	217.5980881498038
2.0	2	5.0	uniform	55.0	1239.7625246185785	123.97625246185785	0.7426138565040425	2535.792897643195	231.7389011549882
2.0	2	5.0	uniform	65.0	1109.644012343611	110.96440123436109	0.7369140447335939	2260.7468761639843	214.34178492776482
2.0	2	5.0	top_draggy	45.0	1188.6682166071448	118.86682166071448	0.7518281492139088	2446.70360844869	210.19624517483197
2.0	2	5.0	top_draggy	55.0	1138.9741119669663	113.89741119669664	0.7454668772529758	2334.21607233997	209.34147612129667
2.0	2	5.0	top_draggy	65.0	1021.2417440805981	102.12417440805982	0.7392115410088715	2083.9423396379584	194.69683642487308
2.0	2	5.0	bottom_lifty	45.0	1188.6682166071448	118.86682166071448	0.7518281492139088	2446.70360844869	210.19624517483197
2.0	2	5.0	bottom_lifty	55.0	1138.9741119669666	113.89741119669665	0.7454668772529756	2334.21607233997	209.34147612129667
2.0	2	5.0	bottom_lifty	65.0	1021.2417440805981	102.12417440805982	0.7392115410088715	2083.9423396379584	194.69683642487308
2.0	2	5.0	graded	45.0	1200.424084861512	120.0424084861512	0.7514221737913217	2470.215344957424	212.8086603424691
2.0	2	5.0	graded	55.0	1197.0935644046483	119.70935644046483	0.743763047306565	2450.454977215334	222.2569099963371
2.0	2	5.0	graded	65.0	1097.229814712426	109.7229814712426	0.7372143348380871	2235.9184809016147	211.58307434305706
2.0	2	10.0	uniform	45.0	1224.0933099945182	122.40933099945183	0.7506284393987969	2517.5537952234367	218.06848814980378
2.0	2	10.0	uniform	55.0	1241.8793246185785	124.18793246185786	0.7425589013274521	2540.026497643195	232.2093011549882
2.0	2	10.0	uniform	65.0	1111.7608123436107	111.17608123436108	0.73686351018029	2264.9804761639843	214.8121849277648
2.0	2	10.0	top_draggy	45.0	1190.785016607145	119.07850166071451	0.7517544562204859	2450.93720844869	210.66664517483196
2.0	2	10.0	top_draggy	55.0	1141.0909119669664	114.10909119669664	0.7454017755409817	2338.4496723399707	209.81187612129665
2.0	2	10.0	top_draggy	65.0	1023.358544080598	102.3358544080598	0.7391518887232661	2088.1759396379584	195.16723642487307
2.0	2	10.0	bottom_lifty	45.0	1190.785016607145	119.07850166071451	0.7517544562204859	2450.93720844869	210.66664517483196
2.0	2	10.0	bottom_lifty	55.0	1141.0909119669664	114.10909119669664	0.7454017755409817	2338.4496723399707	209.81187612129665
2.0	2	10.0	bottom_lifty	65.0	1023.3585440805979	102.33585440805979	0.7391518887232662	2088.1759396379584	195.16723642487307
2.0	2	10.0	graded	45.0	1202.540884861512	120.2540884861512	0.7513499158375871	2474.448944957424	213.27906034246908
2.0	2	10.0	graded	55.0	1199.2103644046485	119.92103644046486	0.7437041082690304	2454.6885772153346	222.72730999633708
2.0	2	10.0	graded	65.0	1099.346614712426	109.93466147124259	0.7371626514205321	2240.1520809016147	212.05347434305705
2.0	2	15.0	uniform	45.0	1226.2101099945182	122.62101099945183	0.7505589464416228	2521.7873952234368	218.5388881498038
2.0	2	15.0	uniform	55.0	1243.9961246185785	124.39961246185786	0.7425041331757493	2544.260097643195	232.6797011549882
2.0	2	15.0	uniform	65.0	1113.877612343611	111.3877612343611	0.7368131676975349	2269.2140761639844	215.28258492776482
2.0	2	15.0	top_draggy	45.0	1192.901816607145	119.29018166071451	0.7516810247629686	2455.17080844869	211.13704517483197
2.0	2	15.0	top_draggy	55.0	1143.2077119669664	114.32077119669664	0.7453369149178161	2342.6832723399702	210.28227612129666
2.0	2	15.0	top_draggy	65.0	1025.475344080598	102.5475344080598	0.7390924827077613	2092.4095396379585	195.63763642487305
2.0	2	15.0	bottom_lifty	45.0	1192.901816607145	119.29018166071451	0.7516810247629686	2455.17080844869	211.13704517483197
2.0	2	15.0	bottom_lifty	55.0	1143.2077119669664	114.32077119669664	0.7453369149178161	2342.6832723399702	210.28227612129666
2.0	2	15.0	bottom_lifty	65.0	1025.475344080598	102.5475344080598	0.7390924827077613	2092.4095396379585	195.63763642487305
2.0	2	15.0	graded	45.0	1204.6576848615118	120.46576848615118	0.7512779118242681	2478.682544957424	213.7494603424691
2.0	2	15.0	graded	55.0	1201.3271644046483	120.13271644046483	0.7436453769387025	2458.922177215334	223.1977099963371
2.0	2	15.0	graded	65.0	1101.463414712426	110.1463414712426	0.7371111666540747	2244.3856809016147	212.52387434305706
2.0	2	20.0	uniform	45.0	1228.326909994518	122.8326909994518	0.7504896930016176	2526.020995223437	219.00928814980378
2.0	2	20.0	uniform	55.0	1246.1129246185785	124.61129246185786	0.7424495510958241	2548.493697643195	233.1501011549882
2.0	2	20.0	uniform	65.0	1115.994412343611	111.5994412343611	0.7367630161923805	2273.4476761639844	215.7529849277648
2.0	2	20.0	top_draggy	45.0	1195.0186166071448	119.50186166071448	0.75160785345154	2459.40440844869	211.60744517483195
2.0	2	20.0	top_draggy	55.0	1145.3245119669666	114.53245119669666	0.7452722940467307	2346.9168723399707	210.75267612129664
2.0	2	20.0	top_draggy	65.0	1027.5921440805978	102.75921440805978	0.7390333214404369	2096.6431396379585	196.10803642487303
2.0	2	20.0	bottom_lifty	45.0	1195.0186166071448	119.50186166071448	0.75160785345154	2459.40440844869	211.60744517483195
2.0	2	20.0	bottom_lifty	55.0	1145.3245119669666	114.53245119669666	0.7452722940467307	2346.9168723399707	210.75267612129664
2.0	2	20.0	bottom_lifty	65.0	1027.5921440805978	102.75921440805978	0.7390333214404369	2096.6431396379585	196.10803642487303
2.0	2	20.0	graded	45.0	1206.7744848615118	120.67744848615118	0.7512061604150557	2482.916144957424	214.21986034246908
2.0	2	20.0	graded	55.0	1203.4439644046483	120.34439644046483	0.74358685221954	2463.1557772153346	223.66810999633708
2.0	2	20.0	graded	65.0	1103.580214712426	110.3580214712426	0.7370598793956049	2248.6192809016147	212.99427434305704
2.0	2	25.0	uniform	45.0	1230.4437099945183	123.04437099945183	0.7504206778426167	2530.254595223437	219.4796881498038
2.0	2	25.0	uniform	55.0	1248.2297246185785	124.82297246185786	0.7423951541410319	2552.727297643195	233.6205011549882
2.0	2	25.0	uniform	65.0	1118.111212343611	111.8111212343611	0.7367130545801543	2277.6812761639844	216.2233849277648
2.0	2	25.0	top_draggy	45.0	1197.1354166071449	119.71354166071448	0.7515349409062121	2463.63800844869	212.07784517483196
2.0	2	25.0	top_draggy	55.0	1147.4413119669666	114.74413119669666	0.7452079116008411	2351.1504723399703	211.22307612129666
2.0	2	25.0	top_draggy	65.0	1029.708944080598	102.9708944080598	0.7389744034118865	2100.8767396379585	196.57843642487308
2.0	2	25.0	bottom_lifty	45.0	1197.1354166071449	119.71354166071448	0.7515349409062121	2463.63800844869	212.07784517483196
2.0	2	25.0	bottom_lifty	55.0	1147.4413119669666	114.74413119669666	0.7452079116008411	2351.1504723399703	211.22307612129666
2.0	2	25.0	bottom_lifty	65.0	1029.708944080598	102.9708944080598	0.7389744034118865	2100.8767396379585	196.57843642487308
2.0	2	25.0	graded	45.0	1208.891284861512	120.88912848615121	0.7511346602830009	2487.149744957424	214.6902603424691
2.0	2	25.0	graded	55.0	1205.5607644046484	120.55607644046484	0.7435285330232	2467.389377215334	224.1385099963371
2.0	2	25.0	graded	65.0	1105.697014712426	110.5697014712426	0.7370087885107659	2252.8528809016143	213.46467434305706
2.0	2	30.0	uniform	45.0	1232.5605099945183	123.25605099945183	0.7503518997369493	2534.488195223437	219.95008814980378
2.0	2	30.0	uniform	55.0	1250.3465246185788	125.03465246185787	0.742340941371138	2556.960897643195	234.0909011549882
2.0	2	30.0	uniform	65.0	1120.2280123436108	112.02280123436108	0.7366632817843829	2281.9148761639844	216.6937849277648
2.0	2	30.0	top_draggy	45.0	1199.2522166071449	119.92522166071448	0.7514622857567411	2467.87160844869	212.54824517483195
2.0	2	30.0	top_draggy	55.0	1149.5581119669666	114.95581119669666	0.7451437662630374	2355.3840723399708	211.69347612129664
2.0	2	30.0	top_draggy	65.0	1031.825744080598	103.1825744080598	0.7389157271250905	2105.1103396379585	197.04883642487306
2.0	2	30.0	bottom_lifty	45.0	1199.2522166071449	119.92522166071448	0.7514622857567411	2467.87160844869	212.54824517483195
2.0	2	30.0	bottom_lifty	55.0	1149.5581119669666	114.95581119669666	0.7451437662630374	2355.3840723399708	211.69347612129664
2.0	2	30.0	bottom_lifty	65.0	1031.8257440805978	103.18257440805978	0.7389157271250908	2105.1103396379585	197.04883642487306
2.0	2	30.0	graded	45.0	1211.008084861512	121.10080848615121	0.7510634101104328	2491.383344957424	215.16066034246907
2.0	2	30.0	graded	55.0	1207.6775644046486	120.76775644046486	0.7434704182689701	2471.6229772153347	224.60890999633708
2.0	2	30.0	graded	65.0	1107.813814712426	110.7813814712426	0.7369578928738715	2257.086480901615	213.93507434305704
2.0	3	5.0	uniform	45.0	1832.9647649917774	122.19765099945182	0.7506981731178684	3769.9802928351546	326.3971322247057
2.0	3	5.0	uniform	55.0	1859.6437869278677	123.97625246185785	0.7426138565040424	3803.689346464792	347.60835173248233
2.0	3	5.0	uniform	65.0	1664.4660185154164	110.96440123436109	0.7369140447335938	3391.1203142459763	321.51267739164723
2.0	3	5.0	top_draggy	45.0	1799.6564716044038	119.97709810696026	0.7514445192634144	3703.363706060408	318.99528924973384
2.0	3	5.0	top_draggy	55.0	1758.8553742762556	117.25702495175037	0.7444613743963403	3602.1125211615677	325.2109266987908
2.0	3	5.0	top_draggy	65.0	1576.0637502524035	105.07091668349356	0.7384027529808381	3214.3157777199503	301.86772888875544
2.0	3	5.0	bottom_lifty	45.0	1799.6564716044043	119.97709810696028	0.7514445192634144	3703.363706060408	318.99528924973384
2.0	3	5.0	bottom_lifty	55.0	1758.855374276256	117.25702495175041	0.7444613743963403	3602.112521161568	325.2109266987908
2.0	3	5.0	bottom_lifty	65.0	1576.0637502524035	105.07091668349356	0.7384027529808381	3214.315777719951	301.86772888875544
2.0	3	5.0	graded	45.0	1804.5547500437235	120.3036500029149	0.7513330345209022	3713.1602629390472	320.08379556958266
2.0	3	5.0	graded	55.0	1816.2990756664155	121.0866050444277	0.7433832649158343	3716.9999239418876	337.9761936743819
2.0	3	5.0	graded	65.0	1675.9800148583113	111.73200099055408	0.7367317067206431	3414.1483069317665	324.07134324562395
2.0	3	10.0	uniform	45.0	1836.1399649917773	122.40933099945183	0.7506284393987969	3776.330692835155	327.1027322247057
2.0	3	10.0	uniform	55.0	1862.8189869278679	124.18793246185786	0.7425589013274518	3810.039746464792	348.31395173248234
2.0	3	10.0	uniform	65.0	1667.6412185154163	111.17608123436109	0.7368635101802897	3397.4707142459765	322.21827739164723
2.0	3	10.0	top_draggy	45.0	1802.831671604404	120.18877810696026	0.7513721826893291	3709.714106060408	319.70088924973385
2.0	3	10.0	top_draggy	55.0	1762.0305742762557	117.46870495175038	0.7443999465262598	3608.462921161568	325.9165266987908
2.0	3	10.0	top_draggy	65.0	1579.2389502524034	105.28259668349355	0.7383463964361483	3220.666177719951	302.57332888875544
2.0	3	10.0	bottom_lifty	45.0	1802.8316716044042	120.18877810696027	0.7513721826893291	3709.714106060408	319.70088924973385
2.0	3	10.0	bottom_lifty	55.0	1762.0305742762557	117.46870495175038	0.7443999465262598	3608.4629211615675	325.9165266987908
2.0	3	10.0	bottom_lifty	65.0	1579.2389502524034	105.28259668349355	0.7383463964361481	3220.6661777199506	302.57332888875544
2.0	3	10.0	graded	45.0	1807.7299500437234	120.5153300029149	0.7512610897702947	3719.5106629390475	320.78939556958267
2.0	3	10.0	graded	55.0	1819.4742756664157	121.29828504442771	0.7433256578513247	3723.350323941888	338.6817936743819
2.0	3	10.0	graded	65.0	1679.1552148583119	111.94368099055413	0.7366818634758675	3420.4987069317676	324.77694324562395
2.0	3	15.0	uniform	45.0	1839.3151649917775	122.62101099945183	0.7505589464416228	3782.681092835155	327.8083322247057
2.0	3	15.0	uniform	55.0	1865.9941869278678	124.39961246185786	0.7425041331757493	3816.3901464647925	349.01955173248234
2.0	3	15.0	uniform	65.0	1670.8164185154164	111.3877612343611	0.7368131676975349	3403.8211142459763	322.92387739164724
2.0	3	15.0	top_draggy	45.0	1806.0068716044043	120.40045810696029	0.7513001004698574	3716.0645060604083	320.40648924973385
2.0	3	15.0	top_draggy	55.0	1765.2057742762559	117.68038495175038	0.7443387396454554	3614.8133211615677	326.6221266987908
2.0	3	15.0	top_draggy	65.0	1582.4141502524035	105.49427668349357	0.7382902660563982	3227.0165777199504	303.2789288887555
2.0	3	15.0	bottom_lifty	45.0	1806.0068716044043	120.40045810696029	0.7513001004698574	3716.0645060604083	320.40648924973385
2.0	3	15.0	bottom_lifty	55.0	1765.2057742762559	117.68038495175038	0.7443387396454554	3614.8133211615677	326.6221266987908
2.0	3	15.0	bottom_lifty	65.0	1582.4141502524035	105.49427668349357	0.7382902660563984	3227.016577719951	303.27892888875544
2.0	3	15.0	graded	45.0	1810.9051500437236	120.72701000291491	0.7511893973122734	3725.861062939047	321.49499556958267
2.0	3	15.0	graded	55.0	1822.6494756664156	121.5099650444277	0.7432682514989691	3729.700723941887	339.3873936743819
2.0	3	15.0	graded	65.0	1682.3304148583113	112.15536099055409	0.7366322083775695	3426.849106931767	325.48254324562396
2.0	3	20.0	uniform	45.0	1842.4903649917774	122.83269099945183	0.7504896930016175	3789.0314928351554	328.5139322247057
2.0	3	20.0	uniform	55.0	1869.169386927868	124.61129246185786	0.7424495510958242	3822.7405464647927	349.7251517324823
2.0	3	20.0	uniform	65.0	1673.9916185154161	111.59944123436108	0.7367630161923806	3410.1715142459766	323.6294773916472
2.0	3	20.0	top_draggy	45.0	1809.1820716044044	120.6121381069603	0.7512282712657863	3722.4149060604086	321.11208924973386
2.0	3	20.0	top_draggy	55.0	1768.3809742762558	117.89206495175038	0.7442777525635416	3621.163721161568	327.32772669879074
2.0	3	20.0	top_draggy	65.0	1585.5893502524034	105.70595668349355	0.7382343604828782	3233.366977719951	303.98452888875545
2.0	3	20.0	bottom_lifty	45.0	1809.1820716044044	120.6121381069603	0.7512282712657863	3722.4149060604086	321.11208924973386
2.0	3	20.0	bottom_lifty	55.0	1768.3809742762558	117.89206495175038	0.7442777525635416	3621.163721161568	327.32772669879074
2.0	3	20.0	bottom_lifty	65.0	1585.5893502524034	105.70595668349355	0.7382343604828782	3233.366977719951	303.98452888875545
2.0	3	20.0	graded	45.0	1814.0803500437237	120.93869000291491	0.7511179558220693	3732.211462939047	322.2005955695827
2.0	3	20.0	graded	55.0	1825.8246756664157	121.72164504442772	0.7432110448116226	3736.0511239418884	340.0929936743819
2.0	3	20.0	graded	65.0	1685.5056148583117	112.36704099055412	0.7365827403624428	3433.1995069317672	326.1881432456239
2.0	3	25.0	uniform	45.0	1845.6655649917775	123.04437099945183	0.7504206778426167	3795.3818928351548	329.2195322247057
2.0	3	25.0	uniform	55.0	1872.344586927868	124.82297246185787	0.7423951541410317	3829.090946464792	350.4307517324823
2.0	3	25.0	uniform	65.0	1677.1668185154165	111.8111212343611	0.7367130545801543	3416.5219142459764	324.3350773916472
2.0	3	25.0	top_draggy	45.0	1812.357271604404	120.82381810696027	0.7511566937472878	3728.765306060408	321.81768924973386
2.0	3	25.0	top_draggy	55.0	1771.556174276256	118.10374495175039	0.7442169840986662	3627.514121161568	328.03332669879075
2.0	3	25.0	top_draggy	65.0	1588.7645502524033	105.91763668349355	0.7381786783677388	3239.7173777199505	304.69012888875545
2.0	3	25.0	bottom_lifty	45.0	1812.357271604404	120.82381810696027	0.7511566937472878	3728.765306060408	321.81768924973386
2.0	3	25.0	bottom_lifty	55.0	1771.556174276256	118.10374495175039	0.7442169840986663	3627.5141211615683	328.03332669879075
2.0	3	25.0	bottom_lifty	65.0	1588.7645502524033	105.91763668349355	0.7381786783677388	3239.7173777199505	304.69012888875545
2.0	3	25.0	graded	45.0	1817.2555500437236	121.15037000291491	0.7510467639841716	3738.5618629390474	322.9061955695827
2.0	3	25.0	graded	55.0	1828.9998756664158	121.93332504442772	0.7431540367494108	3742.4015239418877	340.7985936743819
2.0	3	25.0	graded	65.0	1688.6808148583114	112.57872099055409	0.7365334583751794	3439.5499069317666	326.8937432456239
2.0	3	30.0	uniform	45.0	1848.8407649917776	123.25605099945184	0.750351899736949	3801.732292835155	329.9251322247057
2.0	3	30.0	uniform	55.0	1875.519786927868	125.03465246185786	0.7423409413711382	3835.4413464647923	351.1363517324823
2.0	3	30.0	uniform	65.0	1680.3420185154162	112.02280123436108	0.7366632817843828	3422.8723142459767	325.0406773916472
2.0	3	30.0	top_draggy	45.0	1815.532471604404	121.03549810696026	0.7510853665938368	3735.1157060604082	322.52328924973386
