radius	n_rotors	spacing	profile	elevation	wind_speed	anchor_tension	autorotation_rpm	tip_speed_bem
3.0	2	15.0	bottom_lifty	45.0	12.0	698.6322176987771	124.4536054203138	39.09825325012207
3.0	2	15.0	bottom_lifty	55.0	6.0	170.14675261488296	70.93843578894136	22.285966873168945
3.0	2	15.0	bottom_lifty	55.0	8.0	305.6343503864316	87.5722960029969	27.511648178100586
3.0	2	15.0	bottom_lifty	55.0	10.0	476.90220790715034	106.00291488703488	33.30179786682129
3.0	2	15.0	bottom_lifty	55.0	12.0	698.6738658865153	124.45222116864201	39.09781837463379
3.0	2	15.0	graded	45.0	6.0	178.42747400214057	70.54669256582501	22.162897109985355
3.0	2	15.0	graded	45.0	8.0	314.51482068960513	87.03728273185035	27.343568801879883
3.0	2	15.0	graded	45.0	10.0	489.128695637225	105.3689276213554	33.10262489318848
3.0	2	15.0	graded	45.0	12.0	716.4664649444269	123.73863943183466	38.873640060424805
3.0	2	15.0	graded	55.0	6.0	178.8041090990277	70.66573820959889	22.20029640197754
3.0	2	15.0	graded	55.0	8.0	314.4080416217523	87.03589848017856	27.3431339263916
3.0	2	15.0	graded	55.0	10.0	489.0332268477722	105.36062211132467	33.10001564025879
3.0	2	15.0	graded	55.0	12.0	716.2647320031817	123.71718353092193	38.866899490356445
3.0	3	15.0	uniform	45.0	6.0	252.1897692862445	67.09021614136725	21.07701301574707
3.0	3	15.0	uniform	45.0	8.0	471.2885437417025	83.04371665873836	26.088953018188477
3.0	3	15.0	uniform	45.0	10.0	716.9612014546744	99.29759978888775	31.195261001586914
3.0	3	15.0	uniform	45.0	12.0	1022.7614821381756	115.57778370080112	36.309831619262695
3.0	3	15.0	uniform	55.0	6.0	250.52349268232126	66.89711303315265	21.016347885131836
3.0	3	15.0	uniform	55.0	8.0	471.4712915307144	83.0644804338152	26.095476150512695
3.0	3	15.0	uniform	55.0	10.0	716.782156856342	99.28514152384165	31.191347122192383
3.0	3	15.0	uniform	55.0	12.0	1022.2927739048637	115.54179315733461	36.29852485656738
3.0	3	15.0	top_draggy	45.0	6.0	242.961366092464	69.20535269586122	21.74150276184082
3.0	3	15.0	top_draggy	45.0	8.0	436.2635664371861	85.62050114577406	26.898473739624023
3.0	3	15.0	top_draggy	45.0	10.0	660.3296507184098	102.89873051304748	32.326589584350586
3.0	3	15.0	top_draggy	45.0	12.0	962.3367120959622	122.02632011383135	38.3356990814209
3.0	3	15.0	top_draggy	55.0	6.0	239.80261185566266	69.24272749099953	21.75324440002441
3.0	3	15.0	top_draggy	55.0	8.0	436.2242820074016	85.62050114577406	26.898473739624023
3.0	3	15.0	top_draggy	55.0	10.0	660.1488415371045	102.89526988386801	32.32550239562988
3.0	3	15.0	top_draggy	55.0	12.0	961.5413986213186	122.02562798799546	38.33548164367676
3.0	3	15.0	bottom_lifty	45.0	6.0	262.6302393766391	71.0249515184282	22.313146591186523
3.0	3	15.0	bottom_lifty	45.0	8.0	469.184920951703	87.63458732822741	27.531217575073242
3.0	3	15.0	bottom_lifty	45.0	10.0	724.1797219889713	106.17248571682906	33.35507011413574
3.0	3	15.0	bottom_lifty	45.0	12.0	1055.4012181040885	124.71592111211787	39.18066215515137
3.0	3	15.0	bottom_lifty	55.0	6.0	259.0755556825395	71.00972475003852	22.30836296081543
3.0	3	15.0	bottom_lifty	55.0	8.0	469.26709695709917	87.63389520239151	27.5310001373291
3.0	3	15.0	bottom_lifty	55.0	10.0	724.2658531059885	106.1544904450958	33.349416732788086
3.0	3	15.0	bottom_lifty	55.0	12.0	1055.270812976011	124.68823607868208	39.17196464538574
3.0	3	15.0	graded	45.0	6.0	265.9598059374649	70.71211064060383	22.21486473083496
3.0	3	15.0	graded	45.0	8.0	480.1160397921516	87.05458587774771	27.3490047454834
3.0	3	15.0	graded	45.0	10.0	736.3748040482096	105.47551500008318	33.13611030578613
3.0	3	15.0	graded	45.0	12.0	1089.1638878886579	123.88883073822379	38.92082405090332
3.0	3	15.0	graded	55.0	6.0	265.96321449703026	70.71003426309613	22.214212417602536
3.0	3	15.0	graded	55.0	8.0	479.993162802909	87.05181737440414	27.348134994506836
3.0	3	15.0	graded	55.0	10.0	736.2823849560612	105.44782996664739	33.12741279602051
3.0	3	15.0	graded	55.0	12.0	1088.6195451112044	123.81546539961896	38.897775650024414
3.0	4	15.0	uniform	45.0	6.0	334.84431675913106	67.09021614136725	21.07701301574707
3.0	4	15.0	uniform	45.0	8.0	628.29970174456	83.04371665873836	26.088953018188477
3.0	4	15.0	uniform	45.0	10.0	956.1647377680843	99.33220608068248	31.206132888793945
3.0	4	15.0	uniform	45.0	12.0	1363.6848373554928	115.58539708499598	36.31222343444824
3.0	4	15.0	uniform	55.0	6.0	336.35495639739304	66.89711303315265	21.016347885131836
3.0	4	15.0	uniform	55.0	8.0	628.4747301270856	83.04786941375373	26.09025764465332
3.0	4	15.0	uniform	55.0	10.0	955.6307934010606	99.28237302049807	31.19047737121582
3.0	4	15.0	uniform	55.0	12.0	1362.9670216931318	115.54110103149871	36.29830741882324
3.0	4	15.0	top_draggy	45.0	6.0	324.68178081482813	69.20535269586122	21.74150276184082
3.0	4	15.0	top_draggy	45.0	8.0	584.5468894384883	85.62050114577406	26.898473739624023
3.0	4	15.0	top_draggy	45.0	10.0	887.2484604021568	102.89873051304748	32.326589584350586
3.0	4	15.0	top_draggy	45.0	12.0	1285.1657708864198	122.02562798799546	38.33548164367676
3.0	4	15.0	top_draggy	55.0	6.0	318.3505586059828	69.24272749099953	21.75324440002441
3.0	4	15.0	top_draggy	55.0	8.0	584.469416556234	85.62050114577406	26.898473739624023
3.0	4	15.0	top_draggy	55.0	10.0	886.5209448645845	102.89526988386801	32.32550239562988
3.0	4	15.0	top_draggy	55.0	12.0	1283.9464300467919	122.02562798799546	38.33548164367676
3.0	4	15.0	bottom_lifty	45.0	6.0	347.804250588326	71.07201607526903	22.32793235778809
3.0	4	15.0	bottom_lifty	45.0	8.0	629.7686353350566	87.65050622245299	27.536218643188477
3.0	4	15.0	bottom_lifty	45.0	10.0	968.6709874822147	106.26038569798769	33.3826847076416
3.0	4	15.0	bottom_lifty	45.0	12.0	1421.8013307638464	124.81143447747132	39.21066856384277
3.0	4	15.0	bottom_lifty	55.0	6.0	351.4186708118201	71.05540505520756	22.32271385192871
3.0	4	15.0	bottom_lifty	55.0	8.0	629.8450046805006	87.64773771910941	27.535348892211914
3.0	4	15.0	bottom_lifty	55.0	10.0	968.3953557713007	106.1807912268598	33.35767936706543
3.0	4	15.0	bottom_lifty	55.0	12.0	1420.9957263749516	124.70346284707176	39.176748275756836
3.0	4	15.0	graded	45.0	6.0	356.38443719770714	70.69203899136288	22.208559036254883
3.0	4	15.0	graded	45.0	8.0	642.685342876955	87.06635201695792	27.35270118713379
3.0	4	15.0	graded	45.0	10.0	987.448167242431	105.50873704020611	33.14654731750488
3.0	4	15.0	graded	45.0	12.0	1449.0353036207705	123.93520316922873	38.93539237976074
3.0	4	15.0	graded	55.0	6.0	353.15536528437565	70.70103662722951	22.21138572692871
3.0	4	15.0	graded	55.0	8.0	642.4953229823353	87.04766461938877	27.346830368041992
3.0	4	15.0	graded	55.0	10.0	987.0632870158056	105.44021658245255	33.12502098083496
3.0	4	15.0	graded	55.0	12.0	1448.2592562692234	123.8362291746958	38.90429878234863
